[2025-04-25T00:02:15.589+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-25T01:40:58.134+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8ebd0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=159&retryReason=None&request_guid=3c786851-dd98-4d3a-b3a5-7fb44f078a5b
[2025-04-25T01:41:03.162+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8ec90>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=160&retryReason=None&request_guid=257c7d8d-14d2-4c49-8230-5769894a2dea
[2025-04-25T01:41:06.181+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8feac1a0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=161&retryReason=None&request_guid=701f6d57-d69e-4d84-b22c-e4c2b6ed2e86
[2025-04-25T01:41:09.203+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8feac8c0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=162&retryReason=None&request_guid=5810963d-7a95-470e-ab95-0db4616f8cd6
[2025-04-25T01:41:24.235+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8e660>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=163&retryReason=None&request_guid=319cdfc4-94d9-4de0-b8a0-54fcd3812ce9
[2025-04-25T01:41:25.255+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f9006b9b0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=164&retryReason=None&request_guid=9b52ee0a-ba2f-4b1f-b34a-9eff3eea3322
[2025-04-25T01:41:28.280+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8ff6b440>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=165&retryReason=None&request_guid=0b497c76-fc96-4c19-a3b8-7fcc876d1be2
[2025-04-25T01:41:44.307+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea5a90>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=166&retryReason=None&request_guid=8dc93dd8-9e8f-4a99-85e9-573fa562acae
[2025-04-25T01:41:58.333+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea4830>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=167&retryReason=None&request_guid=d258dcff-5d2d-4ea0-b6c7-a330b0ca3995
[2025-04-25T01:42:09.356+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8feac9b0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=168&retryReason=None&request_guid=4b0776e3-15de-4bcc-b64d-f180e3526dcc
[2025-04-25T01:42:24.378+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f94c842f0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=169&retryReason=None&request_guid=e06723ea-1db3-4b88-a5cc-a3727c3c3034
[2025-04-25T01:42:36.393+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f9006ab40>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=170&retryReason=None&request_guid=e09cade7-93bd-4bf5-b15a-c4027de7314e
[2025-04-25T01:42:45.417+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea51c0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=171&retryReason=None&request_guid=3c2af4f0-39b8-45db-8243-51776c6419b3
[2025-04-25T01:43:00.433+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8c710>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=172&retryReason=None&request_guid=b288f210-0456-4d9f-888f-d184a81cbda5
[2025-04-25T01:43:04.452+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8fb30>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=173&retryReason=None&request_guid=366ad684-469b-4466-a528-d815ec1bfef4
[2025-04-25T01:43:19.490+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8feac200>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=174&retryReason=None&request_guid=937aba44-52e6-467b-b098-b6486bb1e968
[2025-04-25T01:43:29.522+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8feac230>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=175&retryReason=None&request_guid=25946651-fff9-4035-b8bb-addaa4d8a985
[2025-04-25T01:43:42.548+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8d730>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=176&retryReason=None&request_guid=87cfc778-c461-4920-bc66-7dd0d96a0263
[2025-04-25T01:43:45.567+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea5df0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=177&retryReason=None&request_guid=0d3bd31b-27e9-40ee-89c3-d6433c8da505
[2025-04-25T01:43:52.586+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea73b0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=178&retryReason=None&request_guid=26cbbf85-0021-4317-8160-36bf26c1a39e
[2025-04-25T01:43:55.602+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f9006b710>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=179&retryReason=None&request_guid=e2935351-b5ae-42c3-8651-3d1950132220
[2025-04-25T01:44:07.628+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8ff6a8d0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=180&retryReason=None&request_guid=98ddec79-4928-43fe-8705-74ee17def1db
[2025-04-25T01:44:21.654+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8feaccb0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=181&retryReason=None&request_guid=d015a0a8-8f3c-46bb-9495-72e5b21d7811
[2025-04-25T01:44:32.676+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fead430>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=182&retryReason=None&request_guid=348cd95a-35b8-4887-882a-7914d9dd8f5c
[2025-04-25T01:44:33.691+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8ff6b440>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=183&retryReason=None&request_guid=8f02a964-5eab-4785-8f16-2aee3f69f851
[2025-04-25T01:44:36.707+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f9006af60>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=184&retryReason=None&request_guid=0adaaaa4-f019-4b53-b3dd-c5931cc86376
[2025-04-25T01:44:51.735+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8ce60>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=185&retryReason=None&request_guid=6da7fdb3-cbcd-468e-9cbd-96f9214aa6e7
[2025-04-25T01:44:58.754+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea7950>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=186&retryReason=None&request_guid=7fdeb224-95c1-407c-8cd7-5aeb7ce79c05
[2025-04-25T01:45:09.772+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea60f0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=187&retryReason=None&request_guid=9d528d98-f51c-43c2-a456-450e5c154fbe
[2025-04-25T01:45:24.803+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea5be0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=188&retryReason=None&request_guid=4daaae03-0a4d-4c53-bfbb-26cabb19d628
[2025-04-25T01:45:29.828+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea5640>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=189&retryReason=None&request_guid=95b74594-10fb-430e-8eee-a80a2615eb28
[2025-04-25T01:45:33.846+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8cf50>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=190&retryReason=None&request_guid=773ea089-65de-4c08-aa62-2814be2da5aa
[2025-04-25T01:45:41.871+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f9006a660>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=191&retryReason=None&request_guid=0bbab65f-f53b-4b28-9149-5a4507f4d8cf
[2025-04-25T01:45:49.891+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8ff689e0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=192&retryReason=None&request_guid=abbba471-3aed-49cb-9481-685b37f9d8d9
[2025-04-25T01:45:54.915+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea5790>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=193&retryReason=None&request_guid=9515dfa5-f4b4-4990-8224-8ce61f1cc754
[2025-04-25T01:46:01.942+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea5970>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=194&retryReason=None&request_guid=60a62929-5abd-4a3a-b41d-ae19025d4a13
[2025-04-25T01:46:04.954+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea55b0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=195&retryReason=None&request_guid=1d6eebaa-0ea2-4ea9-bd33-61fe31eea138
[2025-04-25T01:46:17.983+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8ff680b0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=196&retryReason=None&request_guid=526b4b69-9ac6-46c0-93a9-2fa7d63dd194
[2025-04-25T01:46:29.007+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f9006ae70>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=197&retryReason=None&request_guid=fbcf82bc-abc7-4435-a37f-3749aadbf62b
[2025-04-25T01:46:41.034+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8c4a0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=198&retryReason=None&request_guid=ea482814-d401-4d6c-9e82-3feba12fbe35
[2025-04-25T01:46:47.063+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea6390>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=199&retryReason=None&request_guid=94e5964f-6148-43f3-ba51-0fc448dc20f4
[2025-04-25T01:47:02.083+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea43e0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=200&retryReason=None&request_guid=633ff3f2-6ad8-4ca8-be42-bde75b975ee9
[2025-04-25T01:47:03.098+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea7560>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=201&retryReason=None&request_guid=281cff6f-3b15-44b1-b109-09998634f399
[2025-04-25T01:47:10.127+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea6690>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=202&retryReason=None&request_guid=d7af3f1d-5fc6-466e-a2af-e2e473c5d04d
[2025-04-25T01:47:24.153+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fe8c4d0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=203&retryReason=None&request_guid=f14d5317-929c-4ae7-8def-ace10b4a2c51
[2025-04-25T01:47:37.184+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f9006af30>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=204&retryReason=None&request_guid=965ed6e0-1a22-4b12-93b6-55f98325be39
[2025-04-25T01:47:50.206+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea4440>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=205&retryReason=None&request_guid=bdd7c9ae-2f63-4e79-9a32-36d67ec659a7
[2025-04-25T01:47:56.229+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea5820>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=206&retryReason=None&request_guid=ca7bb064-db6e-483c-8aa0-76a7b9d59f7a
[2025-04-25T01:48:04.268+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea4470>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=207&retryReason=None&request_guid=4f4a3069-e36a-4a56-a289-fb3c4c6ae7e4
[2025-04-25T01:48:14.292+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8ff68890>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=208&retryReason=None&request_guid=ed6d4faa-2c97-4c98-83d2-3da71f3eedee
[2025-04-25T01:48:21.314+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fead8b0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=209&retryReason=None&request_guid=e69301d0-8933-4cbf-92d0-a52af36d3161
[2025-04-25T01:48:30.343+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea4a70>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=210&retryReason=None&request_guid=04123865-54ec-452d-88af-a3e42ce401bd
[2025-04-25T01:48:45.369+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<snowflake.connector.vendored.urllib3.connection.HTTPSConnection object at 0x7f9f8fea62d0>: Failed to establish a new connection: [Errno -2] Name or service not known')': /queries/v1/query-request?requestId=92cbb681-6ba8-47a8-ab7e-d0196ac8d602&clientStartTime=1745543923461&retryCount=211&retryReason=None&request_guid=13c08bd8-b7da-44c0-afa2-6c4b346b797d
